timestamp,open,high,low,close,volume
1617235200000,19.3818,19.4343,19.366,19.389,1756.57
1617235260000,19.408,19.4114,19.36,19.4094,1896.21
1617235320000,19.4094,19.4173,19.3791,19.4011,1567.75
1617235380000,19.4011,19.4412,19.4,19.4412,186.46
1617235440000,19.4392,19.4392,19.3882,19.4121,1574.47
1617235500000,19.4134,19.4135,19.375,19.3887,248.65
1617235560000,19.3877,19.4122,19.3871,19.4122,134.18
1617235620000,19.3928,19.4122,19.3928,19.4007,867.04
1617235680000,19.4056,19.4339,19.4032,19.4032,1660.87
1617235740000,19.4154,19.4157,19.3757,19.3869,546.58
1617235800000,19.3869,19.429,19.3758,19.429,401.21
1617235860000,19.4325,19.4325,19.42,19.431,184.21
1617235920000,19.4258,19.4301,19.4147,19.4147,107.7
1617235980000,19.4064,19.4064,19.3761,19.378,309.5
1617236040000,19.392,19.392,19.3779,19.3782,167.12
1617236100000,19.3782,19.3815,19.3643,19.37,956.95
1617236160000,19.3643,19.3663,19.3378,19.3635,891.34
1617236220000,19.3635,19.3665,19.3478,19.3531,413.78
1617236280000,19.3507,19.3682,19.3507,19.358,156.12
1617236340000,19.3461,19.3578,19.3341,19.3384,241.34
1617236400000,19.3496,19.3637,19.3477,19.3481,179.93
1617236460000,19.3571,19.3699,19.3498,19.3608,419.42
1617236520000,19.3643,19.37,19.3643,19.37,67.79
1617236580000,19.368,19.37,19.3612,19.3612,269.46
1617236640000,19.3612,19.3652,19.3612,19.3652,165.62
1617236700000,19.37,19.37,19.3613,19.3658,208.15
1617236760000,19.3677,19.3677,19.3602,19.3612,383.42
1617236820000,19.3584,19.3584,19.35,19.3584,205.13
1617236880000,19.3584,19.3661,19.3428,19.3489,867.12
1617236940000,19.3535,19.3535,19.3456,19.3456,72.27
1617237000000,19.35,19.3799,19.35,19.3677,334.85
1617237060000,19.3756,19.3858,19.3706,19.3811,61.98
1617237120000,19.3816,19.3816,19.3594,19.3716,64.39
1617237180000,19.3748,19.3856,19.3653,19.3856,996.18
1617237240000,19.3855,19.3929,19.3621,19.3856,663.13
